CHEM 2411,"Focuses on the development of skills in methods of preparation, purification and identification of organic compounds. One discussion hour; four laboratory hours.  Corequisite: CHEM 2810 or CHEM 2410."
CHEM 2810,"Continued exploration of organic reactions and structures initiated in CHEM 1820. Includes electrophilic aromatic substitution, nucleophilic aromatic substitution, nucleophilic addition, nucleophilic acyl substitution, organometallic compounds, carbohydrates, lipids, peptides, proteins, and nucleic acids.  Prerequisite: CHEM 1820."
CHEM 2811,Six laboratory hours plus weekly lecture.  Prerequisite/corequisite: CHEM 2810.
CHEM 2900,""
CHEM 3410,"Introduces physical chemistry with numerous biological applications: chemical kinetics; introductory quantum theory; chemical bonding; spectroscopy and molecular structure; biochemical transport; and statistical mechanics.  Prerequisite: CHEM 1420 or 1810, MATH 1220 or 1320, and PHYS 2020 or 2415."
CHEM 3610,Students and faculty discuss current topics of interest in biological chemistry. Intended for students who are participants in the undergraduate research program. Credit/no credit basis.
CHEM 3811,"Execution of laboratory experiments that illustrate important laws and demonstrate quantitative methods of measuring the chemical and physical properties of matter. Four laboratory hours, one class hour.    Prerequisite: CHEM 1420, 1620, or 1810"
CHEM 3951,Introduces the methods of research in chemistry that include use of the research literature and instruction in basic experimental and theoretical procedures and techniques. Under the direct supervision of faculty.  Prerequisite: Instructor permission.
CHEM 3961,Introduces the methods of research in chemistry that include use of the research literature and instruction in basic experimental and theoretical procedures and techniques. Under the direct supervision of faculty.  Prerequisite: Instructor permission.
CHEM 4090,""
CHEM 4320,"Unified treatment of the chemistry of the important classes of inorganic compounds and their reactions, with emphasis on underlying principles of molecular structure, symmetry, and bonding theory, including molecular orbital descriptions and reactivity. Three class hours."
CHEM 4410,"Introduces the components of biological macromolecules and the principles behind their observed structures. Examines the means by which enzymes catalyze transformations of other molecules, emphasizing the chemical principles involved. Topics include a description of the key metabolic cycles and pathways, the enzymes that catalyze these reactions, and the ways in which these pathways are regulated. Three class hours.  Prerequisite: One year of organic chemistry."
CHEM 4411,Introducing the components of biological macromolecules and the principles behind their observed structures.  Prerequisites: CHEM 2410 & CHEM 2420
CHEM 4951,"Original research involving experimental or theoretical chemistry carried out under the direct supervision of faculty. A minimum of nine hours per week, including conferences with research supervisor.  Prerequisite: Instructor permission."
CHEM 4961,"Original research involving experimental or theoretical chemistry carried out under the direct supervision of faculty. A minimum of nine hours per week, including conferences with research supervisor.  Prerequisite: Instructor permission."
CHEM 5110,"Systematic review and extension of the facts and theories of organic chemistry; includes the mechanism of reactions, structure, and stereochemistry.  Prerequisite: One year of organic chemistry. In addition, one year of physical chemistry is recommended."
CHEM 5210,"Studies introductory quantum mechanics. Topics include the application of group theory to molecular orbital theory; and rotational, vibrational and electronic spectra.  Prerequisite: CHEM 3410, 3420."
CHEM 5220,"Studies the laws of thermodynamics and extra-thermodynamic principles; statistical mechanics; theory of reaction rates, and the interpretation of experimental kinetic data.  Prerequisite: Instructor permission."
CHEM 5260,"This interdisciplinary course will introduce advanced undergraduates and graduates to molecules and their chemistry in different sources throughout the universe. Topics include gas-phase and grain-surface reactions, astronomical spectroscopy, laboratory experiments, and astrochemical modeling."
